file_name,class,vertices,faces,min_bound,max_bound
m13.obj,Insect,5104,9358,[0.025 0.025 0.025],[0.55328798 0.177515   0.97500002]
m14.obj,Insect,5016,9897,[0.025 0.025 0.025],[0.97500002 0.71593899 0.77357501]
m15.obj,Insect,5000,9988,[0.025 0.025 0.025],[0.97500002 0.416924   0.503842  ]
m16.obj,Insect,5063,9862,[0.025 0.025 0.025],[0.97500002 0.270136   0.718665  ]
m17.obj,Insect,5009,9902,[0.025 0.025 0.025],[0.97500002 0.29382199 0.65472102]
m18.obj,Insect,4250,8324,[0.025 0.025 0.025],[0.97500002 0.42391199 0.78668302]
m19.obj,Insect,5341,9002,[0.025 0.025 0.025],[0.97500002 0.346508   0.63571399]
m2.obj,Insect,5091,9833,[0.025 0.025 0.025],[0.61682999 0.51544303 0.97500002]
m20.obj,Insect,5025,9741,[0.025 0.025 0.025],[0.97500002 0.41875601 0.928792  ]
m21.obj,Insect,4468,8768,[0.025 0.025 0.025],[0.97500002 0.52413303 0.828255  ]
m22.obj,Insect,4983,9920,[0.025 0.025 0.025],[0.97500002 0.42875001 0.684062  ]
m23.obj,Insect,5006,9964,[0.025 0.025 0.025],[0.475631   0.42593601 0.97500002]
m24.obj,Insect,5009,9976,[0.025 0.025 0.025],[0.97500002 0.42875001 0.85624999]
m25.obj,Insect,4988,9964,[0.025 0.025 0.025],[0.81747299 0.50240201 0.97500002]
m26.obj,Insect,5006,9755,[0.025 0.025 0.025],[0.84577203 0.424813   0.97500002]
m3.obj,Insect,5009,9958,[0.025 0.025 0.025],[0.93140602 0.55633199 0.97500002]
m4.obj,Insect,4346,8216,[0.025 0.025 0.025],[0.55674499 0.97500002 0.33224499]
m6.obj,Insect,5101,9742,[0.026866 0.025    0.025   ],[0.66628098 0.70222801 0.97403563]
m7.obj,Insect,4070,8072,[0.025 0.025 0.025],[0.57082897 0.57745397 0.97500002]
m8.obj,Insect,4999,9538,[0.025 0.025 0.025],[0.47848901 0.97500002 0.83422202]
m9.obj,Insect,5019,9400,[0.025 0.025 0.025],[0.83043498 0.97500002 0.482593  ]
m1147.obj,Jet,4611,9138,[0.025 0.025 0.025],[0.97500002 0.33131    0.88467199]
m1149.obj,Jet,5038,9944,[0.025 0.025 0.025],[0.97500002 0.30563399 0.769297  ]
m1150.obj,Jet,5003,9990,[0.025 0.025 0.025],[0.74325597 0.20123801 0.97500002]
m1151.obj,Jet,5024,9968,[0.025 0.025 0.025],[0.97500002 0.26735699 0.94982898]
m1152.obj,Jet,5160,9484,[0.025 0.025 0.025],[0.922454   0.41384    0.97500002]
m1153.obj,Jet,5012,9970,[0.025 0.025 0.025],[0.79127002 0.364467   0.97500002]
m1154.obj,Jet,5007,9974,[0.025 0.025 0.025],[0.84975803 0.284141   0.97500002]
m1155.obj,Jet,5382,8778,[0.025 0.025 0.025],[0.816625   0.22851899 0.97500002]
m1156.obj,Jet,5117,9804,[0.025 0.025 0.025],[0.97500002 0.21292999 0.83210301]
m1157.obj,Jet,4615,8352,[0.025 0.025 0.025],[0.97500002 0.70371002 0.18583199]
m1158.obj,Jet,4806,9408,[0.025 0.025 0.025],[0.908575   0.45399499 0.97500002]
m1159.obj,Jet,5160,9484,[0.025 0.025 0.025],[0.922454   0.41384    0.97500002]
m1161.obj,Jet,4546,6725,[0.025 0.025 0.025],[0.93159097 0.32613999 0.97500002]
m1162.obj,Jet,5005,9950,[0.025 0.025 0.025],[0.83081597 0.97500002 0.273857  ]
m1163.obj,Jet,5648,7975,[0.025 0.025 0.025],[0.93103403 0.30274901 0.97500002]
m1165.obj,Jet,5019,9636,[0.025 0.025 0.025],[0.97500002 0.79458302 0.27184099]
m1166.obj,Jet,5000,9622,[0.025 0.025 0.025],[0.87180698 0.25202399 0.97500002]
m1167.obj,Jet,5544,7572,[0.025 0.025 0.025],[0.69777203 0.28348401 0.97500002]
m1168.obj,Jet,5083,9560,[0.025 0.025 0.025],[0.65137398 0.244231   0.97500002]
m1169.obj,Jet,4491,8462,[0.025 0.025 0.025],[0.66345298 0.30950099 0.97500002]
m1171.obj,Jet,5199,9455,[0.025 0.025 0.025],[0.97500002 0.280738   0.73638099]
m1172.obj,Jet,5326,8402,[0.025 0.025 0.025],[0.97500002 0.77069402 0.204025  ]
m1173.obj,Jet,5044,9736,[0.025 0.025 0.025],[0.97500002 0.79016101 0.26153901]
m1174.obj,Jet,4436,8832,[0.025 0.025 0.025],[0.51287401 0.217563   0.97500002]
m1175.obj,Jet,5022,9948,[0.025 0.025 0.025],[0.66525799 0.32135099 0.97500002]
m1176.obj,Jet,5321,7895,[0.025 0.025 0.025],[0.80489099 0.22056399 0.97500002]
m1177.obj,Jet,5003,9988,[0.025 0.025 0.025],[0.857283   0.307677   0.97500002]
m1178.obj,Jet,4043,7572,[0.025 0.025 0.025],[0.46833301 0.214472   0.97500002]
m1179.obj,Jet,4310,7634,[0.025 0.025 0.025],[0.609267   0.21774399 0.97500002]
m1180.obj,Jet,5003,9987,[0.025 0.025 0.025],[0.65684903 0.23170801 0.97500002]
m1181.obj,Jet,5001,9988,[0.025 0.025 0.025],[0.74921    0.23884    0.97500002]
m1182.obj,Jet,5001,9998,[0.025 0.025 0.025],[0.95014298 0.97500002 0.24835099]
m1183.obj,Jet,5088,9262,[0.025 0.025 0.025],[0.97500002 0.82691699 0.22265799]
m1184.obj,Jet,5005,9793,[0.025 0.025 0.025],[0.51017898 0.29360101 0.97500002]
m1185.obj,Jet,5034,9646,[0.025 0.025 0.025],[0.47051701 0.247759   0.95534497]
m1187.obj,Jet,4754,9488,[0.025 0.025 0.025],[0.658333   0.26859    0.97500002]
m1188.obj,Jet,4314,8608,[0.025 0.025 0.025],[0.78745401 0.27522001 0.97500002]
m1190.obj,Jet,5014,9738,[0.025 0.025 0.025],[0.68360299 0.321924   0.97500002]
m1191.obj,Jet,5027,9776,[0.025 0.025 0.025],[0.97500002 0.89012003 0.17625999]
m1193.obj,Jet,4059,8106,[0.025 0.025 0.025],[0.52140701 0.21136101 0.97500002]
m1194.obj,Jet,5143,9307,[0.025 0.025 0.025],[0.97500002 0.75037801 0.25158301]
m1195.obj,Jet,4108,7360,[0.025 0.025 0.025],[0.97500002 0.73570001 0.237137  ]
m1196.obj,Jet,5073,9352,[0.025 0.025 0.025],[0.97500002 0.67642897 0.22814199]
m1197.obj,Jet,5009,9817,[0.025      0.03020775 0.025     ],[0.68547601 0.237619   0.97500002]
m1198.obj,Jet,5085,9786,[0.025 0.025 0.025],[0.66489798 0.239022   0.97500002]
m1199.obj,Jet,5044,9742,[0.025 0.025 0.025],[0.97500002 0.221184   0.55769801]
m1200.obj,Jet,5013,9745,[0.025 0.025 0.025],[0.48372099 0.30041099 0.97500002]
m1201.obj,Jet,4881,8259,[0.025 0.025 0.025],[0.97500002 0.67776102 0.32206199]
m1202.obj,Jet,5009,9982,[0.025 0.025 0.025],[0.566055   0.23368999 0.97500002]
m1204.obj,Jet,4229,8140,[0.025 0.025 0.025],[0.666722   0.333278   0.97500002]
m1205.obj,Jet,4836,8896,[0.025 0.025 0.025],[0.97500002 0.77429497 0.21695   ]
m1207.obj,Jet,5013,9594,[0.025 0.025 0.025],[0.97500002 0.14862999 0.38287699]
m1208.obj,Jet,4075,7632,[0.025 0.025 0.025],[0.71859598 0.21885    0.97500002]
m1209.obj,Jet,5001,9998,[0.025 0.025 0.025],[0.93664998 0.275186   0.97500002]
m1210.obj,Jet,5003,9973,[0.025 0.025 0.025],[0.67786002 0.22597501 0.97500002]
m1211.obj,Jet,5030,9723,[0.025 0.025 0.025],[0.91809797 0.31777501 0.97500002]
m1212.obj,Jet,4523,8106,[0.025 0.025 0.025],[0.62557602 0.31820399 0.97500002]
m1213.obj,Jet,4026,8032,[0.025 0.025 0.025],[0.45763001 0.17575    0.97500002]
m1214.obj,Jet,5000,9978,[0.025 0.025 0.025],[0.62262702 0.222624   0.97500002]
m1215.obj,Jet,5002,9992,[0.025 0.025 0.025],[0.24166    0.69491303 0.97500002]
m1216.obj,Jet,5003,9994,[0.025 0.025 0.025],[0.66986299 0.22137401 0.97500002]
m1217.obj,Jet,4799,9488,[0.025 0.025 0.025],[0.60657501 0.27318999 0.97500002]
m1218.obj,Jet,5103,9704,[0.025 0.025 0.025],[0.69290602 0.22650801 0.97500002]
m1219.obj,Jet,5001,9998,[0.025 0.025 0.025],[0.177789   0.72748601 0.97500002]
m1220.obj,Jet,5002,9984,[0.025 0.025 0.025],[0.67343003 0.231674   0.97500002]
m1221.obj,Jet,5007,9782,[0.025 0.025 0.025],[0.97500002 0.84653801 0.21913899]
m1222.obj,Jet,4750,9276,[0.025 0.025 0.025],[0.97500002 0.89529598 0.38376799]
m1223.obj,Jet,4462,8920,[0.025 0.025 0.025],[0.68561798 0.215578   0.97500002]
m1224.obj,Jet,5007,9576,[0.025 0.025 0.025],[0.97500002 0.436667   0.164967  ]
m1225.obj,Jet,5086,9526,[0.025 0.025 0.025],[0.97500002 0.73132801 0.180143  ]
m1226.obj,Jet,5001,9998,[0.025 0.025 0.025],[0.97500002 0.254792   0.50437897]
m1227.obj,Jet,5222,9281,[0.025 0.025 0.025],[0.97500002 0.76850301 0.158925  ]
m1228.obj,Jet,5281,9117,[0.025 0.025 0.025],[0.97500002 0.70557898 0.16931   ]
m1229.obj,Jet,5082,9733,[0.025 0.025 0.025],[0.50129199 0.97500002 0.225043  ]
m1230.obj,Jet,5071,9480,[0.025 0.025 0.025],[0.97500002 0.614959   0.311299  ]
m1231.obj,Jet,4197,8064,[0.025 0.025 0.025],[0.63571101 0.194645   0.97500002]
m1232.obj,Jet,5038,9841,[0.025 0.025 0.025],[0.94932401 0.242387   0.97500002]
m1233.obj,Jet,5057,9744,[0.025 0.025 0.025],[0.51249999 0.26249999 0.97500002]
m1234.obj,Jet,5028,9808,[0.025 0.025 0.025],[0.85241902 0.234919   0.97500002]
m1235.obj,Jet,5014,9884,[0.025 0.025 0.025],[0.97500002 0.238805   0.94854999]
m1236.obj,Jet,4995,9703,[0.025 0.025 0.025],[0.662817   0.218923   0.97500002]
m1237.obj,Jet,5145,9662,[0.025 0.025 0.025],[0.97500002 0.30889001 0.93693697]
m1238.obj,Jet,5040,9904,[0.025 0.025 0.025],[0.50787699 0.24773499 0.97500002]
m1239.obj,Jet,5037,9405,[0.025 0.025 0.025],[0.97500002 0.76833898 0.24777   ]
m1240.obj,Jet,5001,9859,[0.025 0.025 0.025],[0.86190498 0.29360101 0.97500002]
m1241.obj,Jet,5061,9266,[0.025 0.025 0.025],[0.97500002 0.70385402 0.26375899]
m1242.obj,Jet,5150,9728,[0.025    0.025    0.029577],[0.97500002 0.59407401 0.235287  ]
m1243.obj,Jet,4603,8984,[0.025 0.025 0.025],[0.67727    0.24856    0.97500002]
m1245.obj,Jet,5001,9998,[0.025 0.025 0.025],[0.97500002 0.312895   0.749336  ]
m1246.obj,Jet,5011,9743,[0.025 0.025 0.025],[0.81147498 0.332582   0.97500002]
m1247.obj,Jet,5001,9998,[0.025 0.025 0.025],[0.68053198 0.33894801 0.97500002]
m1248.obj,Jet,4388,8320,[0.025 0.025 0.025],[0.97500002 0.388585   0.63487899]
m1249.obj,Jet,4930,9856,[0.025 0.025 0.025],[0.97500002 0.63042903 0.38116699]
m1250.obj,Jet,5019,9934,[0.025 0.025 0.025],[0.87490499 0.22585499 0.97500002]
m1251.obj,Jet,4491,8462,[0.025 0.025 0.025],[0.66345298 0.30950099 0.97500002]
m1252.obj,Jet,5233,8836,[0.025 0.025 0.025],[0.97500002 0.604361   0.239457  ]
m1253.obj,Jet,4236,7616,[0.025 0.025 0.025],[0.97500002 0.71533698 0.231058  ]
m1255.obj,Jet,5082,9800,[0.025 0.025 0.025],[0.97500002 0.24672499 0.50787002]
m1256.obj,Jet,5288,9392,[0.02500125 0.025      0.025     ],[0.47763601 0.136758   0.97500002]
m1257.obj,Jet,5032,9480,[0.025 0.025 0.025],[0.47763501 0.97500002 0.136758  ]
m1258.obj,Jet,5294,8146,[0.025     0.025     0.0365995],[0.69777203 0.28348401 0.97500002]
m1259.obj,Jet,4881,8259,[0.025 0.025 0.025],[0.97500002 0.67776102 0.32206199]
m1260.obj,Jet,4681,8233,[0.025    0.025042 0.025   ],[0.97450681 0.343613   0.59356397]
m1261.obj,Jet,5023,9278,[0.025 0.025 0.025],[0.97500002 0.71997899 0.249154  ]
m1262.obj,Jet,5133,9446,[0.025 0.025 0.025],[0.97500002 0.65494901 0.227855  ]
m1263.obj,Jet,4578,8368,[0.025 0.025 0.025],[0.97500002 0.91808701 0.273664  ]
m1264.obj,Jet,4282,7984,[0.025 0.025 0.025],[0.85727698 0.97500002 0.248069  ]
m1265.obj,Jet,5019,9567,[0.025 0.025 0.025],[0.97500002 0.149523   0.383441  ]
m1266.obj,Jet,5239,9200,[0.025 0.025 0.025],[0.97500002 0.68551201 0.20085099]
m1267.obj,Jet,5233,9310,[0.025 0.025 0.025],[0.97500002 0.90644503 0.18816499]
m1268.obj,Jet,5146,9682,[0.025 0.025 0.025],[0.57152897 0.97500002 0.105528  ]
m1269.obj,Jet,5196,9217,[0.025 0.025 0.025],[0.528319   0.97500002 0.102679  ]
m1270.obj,Jet,5191,9645,[0.025 0.025 0.025],[0.44875401 0.97500002 0.12963   ]
m1271.obj,Jet,4450,8384,[0.025 0.025 0.025],[0.44934499 0.97500002 0.168981  ]
m1273.obj,Jet,5026,9865,[0.025 0.025 0.025],[0.97500002 0.54766703 0.14843699]
m1274.obj,Jet,5019,9405,[0.025 0.025 0.025],[0.65163398 0.97500002 0.156416  ]
m1275.obj,Jet,5121,9418,[0.025 0.025 0.025],[0.55427998 0.97500002 0.17699499]
m1276.obj,Jet,5161,9058,[0.025 0.025 0.025],[0.431339   0.97500002 0.107863  ]
m1277.obj,Jet,5086,9705,[0.025279 0.025    0.027794],[0.47961    0.97500002 0.118603  ]
m1278.obj,Jet,5058,9721,[0.025 0.025 0.025],[0.46888599 0.97500002 0.150699  ]
m1279.obj,Jet,5135,9518,[0.025 0.025 0.025],[0.45516801 0.97500002 0.16065501]
m1280.obj,Jet,5202,9447,[0.025 0.025 0.025],[0.447754   0.97500002 0.136879  ]
m1281.obj,Jet,4999,9574,[0.025 0.025 0.025],[0.56075603 0.97500002 0.110583  ]
m1282.obj,Jet,5120,9728,[0.025 0.025 0.025],[0.68989599 0.97500002 0.12646499]
m1283.obj,Jet,5237,9417,[0.025    0.025    0.030271],[0.54255098 0.97500002 0.196045  ]
m1284.obj,Jet,4644,9111,[0.025 0.025 0.025],[0.44402    0.16530199 0.97500002]
m1285.obj,Jet,5078,9647,[0.025 0.025 0.025],[0.38386199 0.35298601 0.97500002]
m1286.obj,Jet,5253,9352,[0.025 0.025 0.025],[0.584867   0.97500002 0.139     ]
m1287.obj,Jet,5128,9524,[0.025 0.025 0.025],[0.468476   0.97500002 0.115832  ]
m1288.obj,Jet,5025,9371,[0.025 0.025 0.025],[0.690907   0.97500002 0.240696  ]
m1289.obj,Jet,5078,9746,[0.048993 0.025    0.025   ],[0.74025899 0.97500002 0.235926  ]
m1290.obj,Jet,5154,9426,[0.025 0.025 0.025],[0.480234   0.97500002 0.132589  ]
m1291.obj,Jet,5163,9625,[0.025 0.025 0.025],[0.61293399 0.97500002 0.18576901]
m1292.obj,Jet,5206,9280,[0.025 0.025 0.025],[0.67147499 0.97500002 0.21065401]
m1293.obj,Jet,5162,9584,[0.025 0.025 0.025],[0.667647   0.97500002 0.221163  ]
m1294.obj,Jet,5253,9471,[0.025 0.025 0.025],[0.43937999 0.97500002 0.11004   ]
m1295.obj,Jet,5119,9240,[0.025 0.025 0.025],[0.50003302 0.97500002 0.068777  ]
m1296.obj,Jet,5157,9736,[0.42899501 0.025      0.025     ],[0.93751901 0.97500002 0.129821  ]
m1297.obj,Jet,5066,9471,[0.064148 0.025    0.045067],[0.339672   0.97500002 0.089214  ]
m1298.obj,Jet,4402,8672,[0.025 0.025 0.025],[0.72653598 0.315065   0.97500002]
m1299.obj,Jet,5226,9320,[0.025 0.025 0.025],[0.63228297 0.58679998 0.97500002]
m1300.obj,Jet,5067,9466,[0.025 0.025 0.025],[0.723517   0.173779   0.97500002]
m1301.obj,Jet,4610,9216,[0.025 0.025 0.025],[0.64902002 0.136765   0.97500002]
D01015.obj,Knife,5337,6730,[-0.157745   -0.66287303 -0.01905   ],[0.96644801 2.66789293 0.06985   ]
D01025.obj,Knife,5461,7997,[ 1.77491093  7.31109285 -0.40257499],[11.11461067  9.34774303  0.63752502]
D01032.obj,Knife,5241,6983,[-0.113    -0.012206  0.      ],[0.248835 0.008206 0.055113]
D01051.obj,Knife,5325,6861,[-0.       -0.010991 -0.001182],[0.41999999 0.010991   0.04      ]
D01054.obj,Knife,5134,7943,[ 0.003574 -0.033018  0.      ],[0.210224 0.003715 0.003175]
D01057.obj,Knife,5241,7798,[-0.010521  0.       -0.040262],[0.010521   0.43186501 0.016401  ]
D01063.obj,Knife,5331,6959,[-0.00101  -0.024724  0.022117],[0.41909999 0.025279   0.082435  ]
D01075.obj,Knife,5375,7093,[-0.27305001  0.          0.        ],[ 0.46990001 11.34279728  7.0147562 ]
D01077.obj,Knife,5032,7071,[-61.42073059  -0.150406     9.11859989],[51.19369888 20.59634209 14.19859982]
D01107.obj,Knife,5435,6880,[-0.237856  0.089163  0.789931],[-0.02193     0.101532    0.83131301]
D01119.obj,Knife,5897,9424,[-0.038603 -0.037054  0.002431],[-0.000104  0.032573  0.005288]
D01120.obj,Knife,5177,7844,[ 1.60940003 -4.32432985 -0.1143    ],[ 2.06828308 -0.26668     0.10795   ]
D01132.obj,Knife,5456,6935,[ 0.054946  0.061361 -0.010998],[0.40498701 0.124894   0.006745  ]
D01150.obj,Knife,4306,6015,[ 0.35762101 -0.13925999  0.076647  ],[ 3.55087399  4.40734005 26.53030014]
D01160.obj,Knife,4129,5716,[0.037618   0.125524   0.58737499],[0.48664001 0.223653   0.61594999]
D01168.obj,Knife,5344,6960,[ 1.54061294  3.52226806 -0.1778    ],[4.33510399 4.49263191 0.        ]
D01174.obj,Knife,5354,7029,[0.17871401 0.46067801 0.1397    ],[3.83353305 0.90119803 0.24765   ]
D01175.obj,Knife,4548,7312,[ 0.150967   -0.27263999  0.        ],[0.73089999 0.244003   0.044     ]
D01187.obj,Knife,5293,7152,[16962.54492188 13182.37792969     0.        ],[28346.93945312 31010.10546875   569.73590088]
D01189.obj,Knife,5187,7813,[0.074995 0.034983 0.      ],[0.122721   0.35473201 0.0127    ]
m722.obj,Knife,5061,9840,[0.025 0.025 0.025],[0.093151   0.17450801 0.97500002]
m723.obj,Knife,5000,9984,[0.025001 0.025    0.025   ],[0.3523815  0.088438   0.97500002]
m724.obj,Knife,4132,8256,[0.025 0.025 0.025],[0.97500002 0.15430599 0.106656  ]
m725.obj,Knife,4132,8256,[0.025 0.025 0.025],[0.97500002 0.26978299 0.087234  ]
m726.obj,Knife,4999,9952,[0.025 0.025 0.025],[0.06534    0.31722999 0.97500002]
m727.obj,Knife,5012,9978,[0.025 0.025 0.025],[0.442857   0.97500002 0.081071  ]
m728.obj,Knife,5050,9680,[0.025 0.025 0.025],[0.12553599 0.31854999 0.97500002]
D00017.obj,MilitaryVehicle,5718,8446,[-0.83623999 -0.48653412 -0.307567  ],[0.70728724 0.5918315  0.25522737]
D00051.obj,MilitaryVehicle,5204,9524,[-1.17001998 -0.60805899 -0.51355398],[0.69629198 0.73216701 0.34083   ]
D00100.obj,MilitaryVehicle,5185,9398,[-0.96392    -0.53670198 -0.705428  ],[0.73124897 0.547387   0.60246497]
D00173.obj,MilitaryVehicle,5515,5372,[-0.97400302 -0.36210701 -0.63128837],[0.94366701 0.51558602 0.427082  ]
D00272.obj,MilitaryVehicle,5392,9514,[-0.98639598 -0.50748003 -0.41818725],[0.77337326 0.405477   0.2104015 ]
D00334.obj,MilitaryVehicle,5859,9976,[-0.56091702 -0.30814499 -0.20603199],[1.07817006 0.35490501 0.43577901]
D00458.obj,MilitaryVehicle,5469,9415,[-0.83722198 -0.43080699 -0.35281801],[0.95678049 0.463285   0.31815401]
D00529.obj,MilitaryVehicle,38226,74054,[-0.68955302 -0.29693699 -0.67968798],[0.990641   0.40729201 0.29440001]
D00577.obj,MilitaryVehicle,5570,6059,[-0.8541455  -0.35555699 -0.470181  ],[0.94630951 0.57613051 0.41940799]
D00611.obj,MilitaryVehicle,5190,9339,[-0.90829301 -0.41017199 -0.27114299],[0.91172701 0.38705599 0.394438  ]
D00723.obj,MilitaryVehicle,5657,5831,[-0.94221401 -0.399968   -0.44733625],[0.883221   0.51924002 0.3264215 ]
D00761.obj,MilitaryVehicle,5022,9916,[-0.92227799 -0.38232699 -0.43994001],[0.75193202 0.385562   0.636163  ]
D00778.obj,MilitaryVehicle,4449,7133,[-0.83079398 -0.31214201 -0.51473999],[0.78003001 0.32246399 0.27617499]
D00799.obj,MilitaryVehicle,5025,9954,[-0.68584102 -0.69496399 -0.37012199],[1.09352005 0.77427799 0.15924799]
D00801.obj,MilitaryVehicle,34333,69048,[-0.95680499 -0.29292399 -0.432841  ],[0.62832999 0.219907   0.25222799]
D00918.obj,MilitaryVehicle,5645,9274,[-0.94920498 -0.47957799 -0.285117  ],[0.90602601 0.68457597 0.63427299]
D00932.obj,MilitaryVehicle,5951,8291,[-0.93875185 -0.42807999 -0.34461501],[0.76816398 0.59424597 0.622693  ]
D00933.obj,MilitaryVehicle,5805,3323,[-0.60857552 -0.2939945  -0.198898  ],[1.00137648 0.31393701 0.28910899]
D00952.obj,MilitaryVehicle,5055,9882,[-0.766985   -0.57872498 -0.69203299],[0.81770301 0.69964498 0.34576601]
D00971.obj,MilitaryVehicle,5258,8279,[-0.65332401 -0.34828299 -0.32309401],[1.00185001 0.36262    0.322778  ]
D00007.obj,Monitor,4998,9963,[-1.04744005 -0.98106599 -0.44599399],[0.82754201 0.77535599 0.28883499]
D00141.obj,Monitor,5015,9856,[-0.63302201 -0.79737699 -0.48718899],[0.99526101 0.96505398 0.26630199]
D00229.obj,Monitor,5209,9497,[-0.56948698 -0.80730599 -0.42340899],[1.00618994 0.63502502 0.38658601]
D00336.obj,Monitor,5085,8202,[-0.99475902 -0.90507901 -0.79048198],[0.85455501 0.70172399 0.819336  ]
D00339.obj,Monitor,5083,9500,[-0.53085798 -0.63598502 -0.114764  ],[0.82460302 0.66391402 0.39403799]
D00364.obj,Monitor,4774,9134,[-0.92097449 -0.55637503 -0.82934099],[0.62895    1.06991005 0.67511201]
D00387.obj,Monitor,5002,9996,[-0.77830902 -0.76204997 -0.196281  ],[1.02412999 0.94341499 0.158471  ]
D00391.obj,Monitor,5003,9847,[-0.86617702 -0.70204598 -0.177661  ],[1.02537    0.63457298 0.203269  ]
D00412.obj,Monitor,5308,9110,[-1.17500997 -0.77145898 -0.375909  ],[0.48699501 0.874892   0.36520299]
D00444.obj,Monitor,5028,9856,[-0.96897799 -0.835917   -0.52353102],[0.80290401 0.61392599 0.187307  ]
D00469.obj,Monitor,5005,9994,[-0.59297297 -0.95362198 -0.65862298],[1.16525006 0.79064101 0.91331899]
D00548.obj,Monitor,4990,9887,[-0.82576799 -0.70890599 -0.212115  ],[1.10906005 0.94581002 0.286457  ]
D00659.obj,Monitor,5039,9894,[-0.56154001 -0.78795701 -0.850963  ],[1.14163995 0.701244   0.58362597]
D00852.obj,Monitor,4980,9674,[-0.644759   -0.72947502 -0.82006598],[0.87132299 0.724666   0.49045601]
D00863.obj,Monitor,4930,9369,[-0.63440198 -0.70374101 -0.50144702],[0.838458   0.63870198 0.164216  ]
D00915.obj,Monitor,4788,9779,[-1.04247999 -1.20218003 -0.41336599],[0.54742903 0.38846499 0.37848401]
D00919.obj,Monitor,4284,8412,[-0.69749999 -0.70966202 -0.58815497],[0.85780197 0.52557403 0.221191  ]
D00920.obj,Monitor,4989,9939,[-0.65869898 -0.95822102 -0.206781  ],[1.11173999 0.33127901 0.237776  ]
D00978.obj,Monitor,4890,9665,[-0.74320501 -0.77828997 -0.46885699],[0.98200202 0.77938999 0.92393899]
D01000.obj,Monitor,5007,9755,[-0.97083497 -1.25732994 -0.19364101],[0.87558597 0.51363726 0.25766701]
D00011.obj,Monoplane,5020,9656,[-1.04298997 -0.984635   -0.25535399],[0.75953102 1.00171006 0.21092799]
D00019.obj,Monoplane,5037,9901,[-1.05210996 -0.96837598 -0.142717  ],[0.720002   0.99782801 0.209466  ]
D00043.obj,Monoplane,4597,8688,[-0.98390502 -0.89222902 -0.13770799],[0.78093898 0.886787   0.31042701]
D00098.obj,Monoplane,5091,9670,[-0.743406   -0.91309899 -0.289175  ],[0.98669797 0.87960303 0.125429  ]
D00167.obj,Monoplane,5073,9559,[-0.96320403 -0.33239299 -0.111441  ],[0.97385502 0.321536   0.068975  ]
D00169.obj,Monoplane,5028,9866,[-1.18663001 -0.841492   -0.151996  ],[0.72223401 0.82649899 0.19769301]
D00262.obj,Monoplane,5036,9468,[-0.78445899 -0.487582   -0.14461499],[0.93889898 0.49419501 0.27342099]
D00301.obj,Monoplane,4615,8352,[-1.02848995 -0.62874001 -0.142334  ],[0.75073099 0.62999398 0.130723  ]
D00304.obj,Monoplane,4998,9424,[-1.07150996 -0.60838902 -0.154208  ],[0.68427402 0.31283501 0.24723201]
D00319.obj,Monoplane,5047,9891,[-0.91567498 -0.71745199 -0.111025  ],[0.83570999 0.85558599 0.32229701]
D00402.obj,Monoplane,4996,9577,[-0.91469598 -0.79674602 -0.166896  ],[0.98927999 0.755449   0.150598  ]
D00482.obj,Monoplane,5046,9021,[-0.616611   -0.97859699 -0.200243  ],[0.71066999 0.98304302 0.154089  ]
D00617.obj,Monoplane,5023,9998,[-1.11851001 -1.04727995 -0.152073  ],[0.73231399 0.89573902 0.35257301]
D00688.obj,Monoplane,4989,8564,[-0.85044003 -0.991503   -0.23113699],[0.57410198 0.99521703 0.12626199]
D00798.obj,Monoplane,5150,9448,[-0.995713   -0.69386798 -0.098262  ],[0.62301302 0.44828901 0.303646  ]
D00840.obj,Monoplane,5032,9857,[-0.81496698 -0.93703997 -0.183993  ],[0.97738099 0.866211   0.13734999]
D00864.obj,Monoplane,5057,9528,[-0.67287099 -0.88147002 -0.126342  ],[0.55982101 0.88946599 0.28531301]
D00925.obj,Monoplane,5030,9871,[-0.70211297 -0.970438   -0.25702599],[0.93630803 0.98118299 0.116642  ]
D00963.obj,Monoplane,5120,9567,[-0.98504001 -0.519261   -0.131421  ],[0.99152899 0.47369799 0.091972  ]
D00995.obj,Monoplane,5083,9418,[-1.00276995 -0.539285   -0.053564  ],[0.96630901 0.42999601 0.186259  ]
D00021.obj,Motorcycle,5125,9345,[-0.78227401 -0.59983599 -0.43995251],[0.96384299 0.58956999 0.332422  ]
D00039.obj,Motorcycle,5125,9864,[-0.87337601 -0.697815   -0.3639065 ],[0.84670738 0.56212699 0.37278   ]
D00054.obj,Motorcycle,4680,9454,[-0.818564   -0.52129602 -0.166306  ],[0.92879701 0.76590598 0.75692999]
D00224.obj,Motorcycle,5118,9839,[-0.990282 -0.623514 -0.37114 ],[0.83754498 0.439533   0.382465  ]
D00269.obj,Motorcycle,5156,9602,[-0.99319899 -0.54692101 -0.388648  ],[0.81377602 0.53059101 0.36190301]
D00288.obj,Motorcycle,5052,9580,[-0.94383901 -0.46899799 -0.30930601],[0.97198302 0.448304   0.30177149]
D00342.obj,Motorcycle,32572,64374,[-0.89977002 -0.59481603 -0.38697299],[0.874228   0.40503401 0.35804999]
D00345.obj,Motorcycle,4707,9174,[-0.91721952 -0.475238   -0.234835  ],[0.86803001 0.47697401 0.32531074]
D00395.obj,Motorcycle,5073,8865,[-1.00103998 -0.42987299 -0.30466399],[0.94686401 0.60509199 0.35932499]
